frame_id,possession,team_name,x,y,acquisition,is_zone_entry,is_pp_ozone,is_pp,pp_name
420.0,Marie-Philip Poulin,Canada,163.22594630000003,75.71543784,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
443.0,Rebecca Johnston,Canada,146.8532323,59.14552117,Reception,False,True,True,2022-02-08 Canada at USA P1 PP1
444.0,Rebecca Johnston,Canada,146.4594165,59.34314083,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
445.0,Rebecca Johnston,Canada,146.0378939,59.54094555,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
446.0,Rebecca Johnston,Canada,145.5979,59.73580778,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
447.0,Rebecca Johnston,Canada,145.1533231,59.92511867,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
448.0,Rebecca Johnston,Canada,144.7207415,60.10762629,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
449.0,Rebecca Johnston,Canada,144.31672340000003,60.28388567,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
450.0,Rebecca Johnston,Canada,143.9549592,60.45625917,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
451.0,Rebecca Johnston,Canada,143.64389409999995,60.62856239999999,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
452.0,Rebecca Johnston,Canada,143.3855229,60.80554439,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
453.0,Rebecca Johnston,Canada,143.1758936,60.99239473,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
454.0,Rebecca Johnston,Canada,143.00742250000005,61.19440473,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
455.0,Rebecca Johnston,Canada,142.8723679,61.41682495,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
456.0,Rebecca Johnston,Canada,142.766185,61.66482376,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
457.0,Rebecca Johnston,Canada,142.68946630000005,61.94336218,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
458.0,Rebecca Johnston,Canada,142.6478181,62.25689014,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
459.0,Rebecca Johnston,Canada,142.6498821,62.60885254,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
460.0,Rebecca Johnston,Canada,142.70424939999995,63.00100646,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
461.0,Rebecca Johnston,Canada,142.8162399,63.43265346,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
462.0,Rebecca Johnston,Canada,142.9855399,63.90002710000001,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
463.0,Rebecca Johnston,Canada,143.20543569999995,64.39609644,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
464.0,Rebecca Johnston,Canada,143.4639644,64.91089511,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
465.0,Rebecca Johnston,Canada,143.7467872,65.43228534,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
466.0,Rebecca Johnston,Canada,144.0409215,65.94699971,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
467.0,Rebecca Johnston,Canada,144.33801609999998,66.4417957,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
468.0,Rebecca Johnston,Canada,144.63604740000005,66.90456992,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
469.0,Rebecca Johnston,Canada,144.9390477,67.325389,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
470.0,Rebecca Johnston,Canada,145.255213,67.69747650000001,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
471.0,Rebecca Johnston,Canada,145.5942259,68.01808979,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
472.0,Rebecca Johnston,Canada,145.964705,68.28907431,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
473.0,Rebecca Johnston,Canada,146.3723657,68.51684525,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
474.0,Rebecca Johnston,Canada,146.8191449,68.71161642,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
475.0,Rebecca Johnston,Canada,147.30334240000005,68.88588913,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
476.0,Rebecca Johnston,Canada,147.82059630000003,69.05243327,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
477.0,Rebecca Johnston,Canada,148.3652851,69.22208457,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
478.0,Rebecca Johnston,Canada,148.9317771,69.40176872,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
479.0,Rebecca Johnston,Canada,149.5149997,69.59322264,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
480.0,Rebecca Johnston,Canada,150.1102066,69.79270691,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
481.0,Rebecca Johnston,Canada,150.7122911,69.99178607,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
482.0,Rebecca Johnston,Canada,151.3152441,70.17913123,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
483.0,Rebecca Johnston,Canada,151.9121553,70.3430675,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
484.0,Rebecca Johnston,Canada,152.495767,70.47432419,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
485.0,Rebecca Johnston,Canada,153.0593336,70.56839488,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
486.0,Rebecca Johnston,Canada,153.5974605,70.62699779,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
487.0,Rebecca Johnston,Canada,154.1067192,70.6583224,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
488.0,Rebecca Johnston,Canada,154.58601130000002,70.67602504,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
489.0,Rebecca Johnston,Canada,155.0366832,70.69709443,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
490.0,Rebecca Johnston,Canada,155.4623433,70.73882352,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
491.0,Rebecca Johnston,Canada,155.8683612,70.81542837,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
492.0,Rebecca Johnston,Canada,156.2611557,70.93504281,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
493.0,Rebecca Johnston,Canada,156.64744,71.09767694,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
494.0,Rebecca Johnston,Canada,157.0335946,71.29458014,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
495.0,Rebecca Johnston,Canada,157.4252688,71.50936827,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
496.0,Rebecca Johnston,Canada,157.8271045,71.72091751,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
497.0,Rebecca Johnston,Canada,158.2424781,71.90739649,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
498.0,Rebecca Johnston,Canada,158.6733733,72.05046081,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
499.0,Rebecca Johnston,Canada,159.12053400000005,72.13869191,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
500.0,Rebecca Johnston,Canada,159.5840008,72.16958935,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
501.0,Rebecca Johnston,Canada,160.0640509,72.14971756,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
502.0,Rebecca Johnston,Canada,160.56222169999995,72.09292917,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
503.0,Rebecca Johnston,Canada,161.081785,72.01702847,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
504.0,Rebecca Johnston,Canada,161.6272791,71.93964951,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
505.0,Rebecca Johnston,Canada,162.20323330000005,71.87418862,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
506.0,Rebecca Johnston,Canada,162.812472,71.82661858,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
507.0,Rebecca Johnston,Canada,163.45449169999995,71.79405094,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
508.0,Rebecca Johnston,Canada,164.12440800000005,71.76556784,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
509.0,Rebecca Johnston,Canada,164.8127135,71.72498671,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
510.0,Rebecca Johnston,Canada,165.50587919999995,71.65457866,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
511.0,Rebecca Johnston,Canada,166.1878246,71.53882646,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
512.0,Rebecca Johnston,Canada,166.8422009,71.36751725,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
513.0,Rebecca Johnston,Canada,167.4551686,71.13759915,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
514.0,Rebecca Johnston,Canada,168.0180121,70.8534499,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
515.0,Rebecca Johnston,Canada,168.5287431,70.52554889,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
516.0,Rebecca Johnston,Canada,168.99220649999995,70.1680104,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
517.0,Rebecca Johnston,Canada,169.41894059999996,69.79570911,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
518.0,Rebecca Johnston,Canada,169.8232709,69.42172277,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
519.0,Rebecca Johnston,Canada,170.2209419,69.0556942,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
520.0,Rebecca Johnston,Canada,170.6266999,68.70340583,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
521.0,Rebecca Johnston,Canada,171.05233940000005,68.36742268,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
522.0,Rebecca Johnston,Canada,171.5055181,68.04834096,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
523.0,Rebecca Johnston,Canada,171.98949050000004,67.74613791,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
524.0,Rebecca Johnston,Canada,172.5037692,67.46123292,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
525.0,Rebecca Johnston,Canada,173.0453911,67.19499655,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
526.0,Rebecca Johnston,Canada,173.61022319999995,66.94960699,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
527.0,Rebecca Johnston,Canada,174.1938264,66.7273505,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
528.0,Rebecca Johnston,Canada,174.79173559999995,66.52972602,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
529.0,Rebecca Johnston,Canada,175.3993836,66.35676734,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
530.0,Rebecca Johnston,Canada,176.01201880000005,66.20672925,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
531.0,Rebecca Johnston,Canada,176.6247506,66.07608298,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
532.0,Rebecca Johnston,Canada,177.2327313,65.95974311,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
533.0,Rebecca Johnston,Canada,177.8314919,65.85150618,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
534.0,Rebecca Johnston,Canada,178.4172862,65.74464896,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
535.0,Rebecca Johnston,Canada,178.98725080000003,65.63250424,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
536.0,Rebecca Johnston,Canada,179.5394331,65.50884969,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
537.0,Rebecca Johnston,Canada,180.0729228,65.36816066,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
538.0,Rebecca Johnston,Canada,180.5882591,65.20590028,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
539.0,Rebecca Johnston,Canada,181.088003,65.01888949,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
540.0,Rebecca Johnston,Canada,181.5771254,64.80573769,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
541.0,Rebecca Johnston,Canada,182.0629426,64.56729639,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
542.0,Rebecca Johnston,Canada,182.5544992,64.30690586,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
543.0,Rebecca Johnston,Canada,183.0613606,64.03021898,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
544.0,Rebecca Johnston,Canada,183.5918324,63.74467806,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
545.0,Rebecca Johnston,Canada,184.150832,63.45885227,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
546.0,Rebecca Johnston,Canada,184.7379659,63.18173477,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
547.0,Rebecca Johnston,Canada,185.3465819,62.92197327,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
548.0,Rebecca Johnston,Canada,185.9644197,62.687143000000006,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
549.0,Rebecca Johnston,Canada,186.5759212,62.48332747,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
550.0,Rebecca Johnston,Canada,187.1655702,62.31514172,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
551.0,Rebecca Johnston,Canada,187.7212283,62.18609787,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
552.0,Rebecca Johnston,Canada,188.2364978,62.09911642,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
553.0,Rebecca Johnston,Canada,188.711608,62.05703445,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
554.0,Rebecca Johnston,Canada,189.1528008,62.06291324,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
555.0,Rebecca Johnston,Canada,189.5704303,62.11996921,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
556.0,Rebecca Johnston,Canada,189.9761759,62.23119754,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
557.0,Rebecca Johnston,Canada,190.3800257,62.39886313,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
558.0,Rebecca Johnston,Canada,190.7878251,62.62394434,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
559.0,Rebecca Johnston,Canada,191.200042,62.90563363,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
560.0,Rebecca Johnston,Canada,191.6120121,63.24109747,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
561.0,Rebecca Johnston,Canada,192.0153666,63.62559754,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
562.0,Rebecca Johnston,Canada,192.3999897,64.05278558,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
563.0,Rebecca Johnston,Canada,192.7559438,64.51494232,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
564.0,Rebecca Johnston,Canada,193.0750449,65.00320055,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
565.0,Rebecca Johnston,Canada,193.3518949,65.50791599,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
566.0,Rebecca Johnston,Canada,193.584204,66.01920191,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
567.0,Rebecca Johnston,Canada,193.7723729,66.5275691,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
568.0,Rebecca Johnston,Canada,193.9185983,67.0247044,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
569.0,Rebecca Johnston,Canada,194.0259246,67.504323,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
570.0,Rebecca Johnston,Canada,194.0975893,67.96281531,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
571.0,Rebecca Johnston,Canada,194.1367046,68.39940954,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
572.0,Rebecca Johnston,Canada,194.1461438,68.81573912,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
573.0,Rebecca Johnston,Canada,194.1285474,69.21487255,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
574.0,Rebecca Johnston,Canada,194.08633490000005,69.60005909,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
575.0,Rebecca Johnston,Canada,194.0217156,69.97363673,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
576.0,Rebecca Johnston,Canada,193.9367668,70.33650668,Retained,False,True,True,2022-02-08 Canada at USA P1 PP1
